depth,magnitude_a,time,latitude,longitude
40.72,5.1,20100119150926.21, 234722, 1213844
48.65,5.4,2010012516159.21, 305246, 1310903
172,5.1,20100128053032.52, 283663, 1410398
222,5.2,20100129103818.68, 223206, 1433630
50,5.3,2010013015218.5, 291229, 1422568
53.59,6.5,2010020715100.29, 231921, 1234167
68,5.2,20100209140215.5, 212977, 1205525
23,5.3,20100216105714.2, 401916, 1435060
619,6.8,20100218101316.47, 423722, 1310381
24,5,20100220201848.16, 211819, 1210037
0,5,20100220204756.16, 435811, 1481390
31.91,5.6,2010022214214.46, 235982, 1225468
50,5.7,20100226100757.34, 234023, 1224858
37,7.2,20100227053125.92, 255512, 1284080
29,5.1,20100227094842.78, 255669, 1284258
24,5.4,20100227211949.48, 255491, 1284079
34,5.2,20100228102029.38, 255342, 1284140
33,5.4,20100228115142.47, 255796, 1284359
37,5,20100228123346.43, 255772, 1283873
42,5.5,20100228171741.45, 344657, 1420858
40,5.2,20100302172140.63, 255517, 1283701
33,5.1,20100302183516.96, 255600, 1283870
0,6.4,20100304091849.78, 230026, 1203580
40,5,20100304160713.49, 224954, 1220421
0,5.5,20100304171613.58, 230231, 1203095
6,5.5,20100306223111.06, 435304, 1473706
0,5,20100312145150.44, 434032, 1474734
51.65,5.1,2010031302326.4, 345466, 1420159
77.7,5.5,20100313214626.75, 373685, 1412830
39.75,6.7,2010031417084.18, 374345, 1414908
30,5,2010031505569.29, 450182, 1484315
9.69,5.2,20100315183521, 284866, 1281587
30,5.5,20100316171117.53, 431998, 1490345
129,5,20100330034146.09, 212567, 1441412
25.22,5.8,20100330100251.11, 431150, 1383470
0,5.5,20100404061628.57, 241299, 1412366
0,5.4,20100408010238.59, 232255, 1444523
26,5.2,20100411135729.38, 231815, 1220449
4,5,20100425201410.72, 220587, 1213808
53.13,5.1,20100426054358.51, 244718, 1250062
75.88,5.1,20100426062247.98, 375948, 1422366
50,6.6,20100426115949.51, 221262, 1234954
377.28,5.2,20100427082349.47, 334484, 1370462
65,6.1,20100503192744.7, 294363, 1412944
12.68,5,20100516213545.33, 284627, 1283387
48,6.4,2010052617537.19, 254454, 1295938
40,5.1,20100526205123.76, 254787, 1301250
45,5,20100601013456.75, 303714, 1421800
395,5.2,20100604110335.32, 261180, 1411669
62.32,5.5,2010060514223.29, 431621, 1465210
56,5.3,20100612013745.99, 263889, 1430938
93,5,20100612015835.59, 263486, 1425246
17.37,5.2,20100613004452.73, 284921, 1283898
40.3,6.2,20100613123257.02, 372376, 1414774
13.04,5.5,20100615093117.14, 235945, 1213923
30,6.5,2010061811230.89, 443585, 1491179
30,5.3,20100619113914.1, 443195, 1490823
189,5,2010062314182.85, 225313, 1431354
57.11,5.1,20100628060325.38, 413756, 1414999
18,5.7,20100628210723.67, 304466, 1420228
54,5.3,20100701073430.66, 230399, 1250489
0,5.2,20100702100032.78, 232083, 1451071
7.12,5.2,20100704043312.17, 390148, 1405477
34.45,6.4,20100705065552.36, 393943, 1423917
28.28,5.4,20100709044337.49, 241797, 1220158
115.73,5,20100709094118.93, 243952, 1223353
49.15,5,20100717180416.63, 232754, 1213957
22.36,5.3,20100718220324.17, 235730, 1222580
57.95,5.1,20100721061918.51, 341231, 1354166
35.02,5,20100723060631.49, 355272, 1402913
12,5.4,2010072512528.01, 224810, 1203382
25.37,5.3,2010072708313.16, 385983, 1421847
497.53,5.6,2010073105434.83, 274454, 1395383
227.77,5.1,2010080801044.64, 292293, 1282683
30,6.3,20100810145034.64, 392092, 1432968
0,5.5,20100813012113.78, 223364, 1445685
425,5.5,20100813103353.45, 472235, 1493236
107,5.2,20100814103359.72, 261217, 1413615
395.54,5.3,20100819083311.66, 320303, 1381971
29,5.1,2010082203480.77, 244804, 1215069
303.53,5.1,20100825012955.59, 214602, 1433154
285.77,5.2,2010082700084.23, 361151, 1365803
45.45,5,2010083017459.65, 245719, 1221237
42.86,5,20100901163252.61, 375483, 1415223
190.18,5.1,20100902155747.62, 230285, 1434057
61.25,5.1,20100904061529.38, 424459, 1453081
63.17,5.8,20100913144748.01, 412736, 1420731
0,5,20100914080512.56, 321820, 1415422
548,5,20100917141849.3, 243552, 1422642
32,5.1,2010091910387.46, 243254, 1410185
0,5.6,20100919205152.66, 233470, 1445580
17.88,5.3,20100928004919.31, 245922, 1233781
98.79,5.3,20100928011338.72, 433005, 1454559
0,5,20100929023351.67, 240547, 1214302
7.62,5.7,20100929165955.98, 371710, 1400153
201,5.3,20100930092410.72, 245466, 1411761
296,5.1,20100930104754.34, 220933, 1432931
53.12,6.4,20101004222838.9, 241301, 1252014
92.45,5,20101012081635.98, 252339, 1245181
0,5.1,2010101415062.19, 211298, 1203767
0,5,20101014184134.28, 440391, 1475363
53.04,5.5,20101014225855.5, 421877, 1430417
0,5.5,20101024203052.65, 244780, 1460841
133.29,5.4,20101030013027.2, 234583, 1432424
392,5.4,20101103031011.85, 462895, 1471492
331.02,5.2,20101106034858.75, 213523, 1433825
174,5.9,20101108042647.61, 243683, 1423292
25.56,5.5,20101112220849.51, 240329, 1222839
40.57,5.1,20101114151027.08, 340528, 1413965
45.28,5.9,20101121213144.78, 234952, 1214121
493.92,7.1,20101130122439.47, 282150, 1393533
0,5,20101201000839.71, 210451, 1213490
15,5.1,20101204172031.39, 434042, 1475395
6.84,5.8,20101206163029.85, 404795, 1431310
8,7.8,20101222021937.23, 270312, 1435610
17,5.4,20101222024128.12, 271173, 1432284
0,5.6,20101222051839.04, 272053, 1433734
0,5.3,2010122205361.46, 271944, 1434096
0,5,20101222055226.29, 271430, 1433914
29,5.1,20101222062237.39, 271761, 1433439
62,5.3,2010122207081.64, 270849, 1433153
61,5.5,20101222071959.03, 270027, 1434422
0,5.1,20101222083851.98, 271362, 1433993
26,5,20101222084454.92, 271536, 1434373
50,5,20101222101651.91, 270095, 1431666
16,5.4,20101222103118.32, 270519, 1434197
62,5.4,20101222103632.77, 270249, 1434629
53,5.2,20101222120212.01, 270482, 1434817
20,5,20101222143851.47, 271139, 1433477
6.19,5.2,20101222152033.38, 271082, 1434537
36,5.2,20101222165145.23, 270675, 1433973
25,5.1,20101222220114.69, 271213, 1432584
59,6.6,20101223064942.92, 265639, 1434132
57,5,2010122308438.01, 265737, 1434390
54,5,20101223105630.59, 271047, 1433886
13.79,5,20101223220333.25, 270597, 1434649
22,5,20101224150617.58, 270664, 1434588
8,5.5,20101225022732.75, 271687, 1433498
72,5,20101225165149.53, 271300, 1434001
4,5,2010122805489.59, 271132, 1434124
90,5.2,20040101121520.42, 232616, 1214440
30,5,20040104082258.38, 452478, 1494545
0,5.1,20040105123345.14, 203788, 1222844
37.46,5.4,20040106145052.04, 341294, 1364286
0,5.4,20040108034540.73, 203546, 1222963
67,5.2,2004011318290.41, 235389, 1212903
106.22,5.1,20040115091030.8, 435137, 1461040
293,5.2,20040118143038.98, 225021, 1430761
65.87,5.3,20040123180131.38, 371575, 1410766
72.3,5,2004012713202.14, 324351, 1403804
30,5.1,20040128020247.02, 443754, 1491021
4.05,5,20040131005324.89, 275107, 1432128
77,5.7,2004020412241.81, 232753, 1220791
63.39,5.3,20040204150826.56, 400862, 1415373
343.56,5.2,20040214130449.39, 213373, 1432207
26.34,5.1,20040215192232.14, 245263, 1231698
45.53,5.6,20040217164626.25, 430572, 1455962
68.77,5.5,2004022613339.87, 240650, 1230819
0,5.5,2004022819243.28, 440419, 1480686
524,5,2004022906278.87, 302266, 1374376
0,5.3,20040302060539.77, 440253, 1480343
369,5,20040302095622.69, 262108, 1411428
36.6,5.4,20040303043757.07, 425269, 1463114
0,5.3,20040308152735.05, 440316, 1475342
47.52,5.3,20040311113457.57, 361932, 1410049
0,5.1,20040313010824.25, 202292, 1213845
31.93,5.3,20040318160434.38, 421859, 1444321
37,5.8,2004032700205.94, 414548, 1442231
31.93,5.1,20040327012639.49, 414592, 1442313
18,5,2004040306459.23, 294785, 1273851
48.99,5.8,2004040408020.69, 362341, 1410924
0,5.1,20040406221344.6, 205812, 1212340
30,5.1,20040408124514.02, 444017, 1491355
77,5.5,20040410151422.89, 244868, 1422981
47.27,5.8,20040412030612.69, 424993, 1445965
438,5.3,20040417220223.99, 464908, 1455526
24.97,5,20040421122053.15, 313381, 1315026
316,5.7,20040425034516.54, 215071, 1432028
63,5.3,20040501165610.6, 240717, 1212605
43.72,5.4,20040506224018.36, 422908, 1450738
42.79,5.7,20040506224313.1, 422855, 1450702
94,5.1,20040508051749.44, 224785, 1203091
10,5.7,20040508170251.17, 215934, 1214869
10.97,5,20040508184213.6, 383227, 1432968
72,5.6,20040516150411.63, 230912, 1215746
24.18,5,20040516160735.65, 340716, 1413561
24.91,5,20040516162058.69, 340839, 1413539
87,6.1,20040519160414.49, 224668, 1212903
44.68,5.1,20040520060413.7, 271787, 1282643
334.44,5.4,20040520234313.52, 430231, 1363502
37.75,5.9,20040529124710.19, 373987, 1420120
43,5.1,20040529191424.99, 364347, 1300958
23.26,6.7,2004053005566.04, 340648, 1415154
57,5.3,20040530115210.62, 473438, 1421889
24,5,20040530193952.08, 440060, 1473862
80.42,5.1,20040531111931.09, 252995, 1262852
193,5.3,20040531115656.98, 453505, 1494846
35.4,5.3,20040601120845.73, 342295, 1414614
0,5.5,20040604112442.34, 235917, 1225110
38.64,5.6,2004060917272.69, 341156, 1420161
48.13,5.2,20040611031210.1, 421930, 1430785
65,5.3,20040613145557.36, 391428, 1440133
321,5.4,20040617111642.46, 214046, 1433107
64.67,5.1,2004062014391.71, 332793, 1405064
28.87,5,20040622111730.75, 414291, 1441469
36.5,5,20040626064220.36, 400478, 1382624
23,5.2,20040703035928.86, 405385, 1431438
43,5.2,2004070616321.48, 244774, 1220230
49.05,5,20040707231347.72, 422670, 1452174
68.68,5.5,20040717151018.17, 345029, 1402136
98.48,5,20040720055840.27, 423181, 1430583
0,6,20040720231626.52, 200878, 1464776
37,5.5,20040721091127.33, 405154, 1432368
30,5.4,20040721093819.64, 405204, 1431765
25,5.2,20040721152948.86, 210858, 1441836
31.51,6.1,20040722184513.37, 262653, 1290202
32.69,5.9,20040725035456.2, 262806, 1285471
0,5,2004072912581.41, 204112, 1223252
0,5.6,20040731134821.49, 204016, 1222506
0,5.3,20040731182738.17, 204082, 1223026
0,5.1,20040731184549.21, 204225, 1223168
0,5.2,2004073121457.25, 203775, 1223332
0,5,2004073121530.56, 203834, 1223352
0,5.3,20040801024615.47, 204161, 1223245
149,5,20040807182124.48, 232361, 1423334
48.15,5.8,20040810151330.98, 394044, 1420793
46.94,5.1,20040817120149.7, 413240, 1433002
72.61,5,20040819204042.05, 370495, 1412768
29.68,5.6,20040821023754.01, 235287, 1232204
38.44,5.4,2004082105331.1, 350229, 1412883
38.2,5.1,20040821061955.44, 350349, 1412734
31.08,5.6,20040901114926.07, 365533, 1414687
45,5.2,20040901200720.99, 285118, 1295070
37.58,7.1,2004090519077.5, 330199, 1364786
41,5,20040905191735.09, 330260, 1365025
42.6,5,20040905192543.29, 330679, 1364192
43.54,7.4,20040905235716.81, 330825, 1370848
36.88,5.9,20040906053059.35, 331733, 1365433
40.98,6.5,20040907082936.27, 331255, 1371757
41.96,5,2004090715102.82, 330936, 1371602
39.73,5.5,20040908033621.09, 331352, 1371134
42.61,5.4,2004090823407.46, 325785, 1371907
36.07,6.5,20040908235823.16, 330707, 1371725
30.04,5.6,20040910110554.79, 325865, 1364384
51.27,5.1,20040910132211.33, 422139, 1430614
0,5.1,20040917010630.38, 314117, 1405825
63.38,5,20040918115236.15, 243353, 1225394
157,5,20040919222921.81, 233262, 1414774
66,5.5,20040923105523.19, 250358, 1271470
0,5,20040923211456.15, 441011, 1481819
0,5,20040928194142.76, 322931, 1413754
18,5.1,20040928194336.81, 322407, 1414136
5.4,5,2004100300225.35, 280654, 1280216
6,5.3,20041003031354.12, 280473, 1280376
0,5.3,20041006203353.18, 280626, 1280001
65.97,5.7,20041006234040.16, 355933, 1400539
50.17,5.1,20041008042645.04, 422058, 1430706
263,5.1,20041009113259.92, 221617, 1430999
519.94,5,20041011140934.83, 311064, 1353497
181,5.6,20041014042251.43, 251324, 1411422
83.01,6.6,20041015130851.51, 243616, 1224966
47.75,5.5,20041017021919.26, 361648, 1412418
49.01,5.7,20041017035441.65, 361531, 1411979
13.08,6.8,2004102317560.3, 371755, 1385203
15.66,5.3,20041023175937.66, 371876, 1385135
9.38,6.3,20041023180312.65, 372124, 1385900
14.9,5.7,20041023180730.95, 372089, 1385190
11.52,6,20041023181156.77, 371518, 1384977
14.17,6.5,2004102318345.69, 371838, 1385580
7.36,5.1,20041023183650.92, 371533, 1385647
7.53,5.3,20041023185726.28, 371238, 1385181
10.97,5.3,20041023193645.99, 371302, 1384946
12.35,5.7,20041023194557.19, 371774, 1385257
14.64,5,20041023214427.62, 371637, 1385658
19.88,5.3,20041023233445.66, 371902, 1385435
11.49,5,20041024142134.99, 371470, 1384957
1.57,5.1,20041024230030.01, 371066, 1385683
10.08,5.3,2004102500288.93, 371215, 1385224
15.2,5.8,20041025060457.57, 371980, 1385681
11.6,6.1,20041027104050.24, 371751, 1390200
11.52,5.1,2004102710429.17, 371583, 1385897
8.49,5,20041101043549.15, 371271, 1385405
38,5.9,20041102174558.53, 284498, 1425797
19.28,5.4,20041102220421.39, 384823, 1425255
18.02,5.2,20041104085729.53, 372582, 1385494
60.24,5.8,20041104230311.01, 432722, 1465522
0.22,5.1,20041106025321.39, 372174, 1390010
507,6,20041107110225.51, 473023, 1444502
0,5.1,20041108031819.17, 440060, 1475640
0,5.9,20041108111558.55, 372376, 1390192
0,5,20041108112710.01, 372363, 1390132
5.85,5.1,20041108113217.25, 372348, 1390281
51.22,5.7,20041109000725.14, 334726, 1382462
34,6.4,20041109005459.22, 235890, 1222520
0,5,20041109041559.73, 372124, 1385996
34,5.5,2004110904389.87, 235997, 1222920
4.55,5.3,2004111003438.35, 372218, 1390004
29,5.3,2004111023483.44, 240357, 1222302
50.38,5.9,20041111111644.44, 242734, 1221195
38.64,6.3,20041111190246.17, 420482, 1442913
32.87,5.2,20041115023743.9, 414366, 1441252
29.96,5.7,20041115034413.87, 414431, 1441377
300,5.2,20041118150929.09, 462706, 1495829
32.92,5.1,20041122235736.51, 414398, 1441395
2,5.1,20041126081126.02, 324415, 1422057
51.34,5.6,20041127074237.55, 421955, 1430481
48.17,7.1,20041129033214.53, 425676, 1451653
45.64,6,20041129033641.19, 425302, 1451414
45.84,6.9,20041206231511.81, 425086, 1452057
14.69,5.1,20041212142843.38, 314601, 1291087
18.78,5.3,2004121402271.74, 314544, 1290962
8.58,6.1,20041214145610.54, 440460, 1414197
32,5.5,20041216090958.06, 235907, 1220254
61.73,5.1,20041219142245.84, 361759, 1413822
45.44,5.7,20041222003428.2, 425560, 1453054
8.03,5,20041228183036.84, 371935, 1385896
17,5.6,20041229222025.54, 285398, 1304529
39.35,5.5,20041229225848.77, 382696, 1421078
73.01,5,20041230222945.7, 385652, 1413790
26.43,5,2014010222114.06, 352106, 1403411
50,5.6,20140104142258.95, 370129, 1432042
0,5.7,20140108182058.53, 241017, 1404008
69.71,5.5,20140109031511.93, 243473, 1232753
28.07,5.1,20140116101215.44, 400361, 1424342
30,5.6,20140118140041.46, 285843, 1422881
47,5.2,20140129053752.9, 371879, 1443307
491.17,5.1,20140202224847.61, 295938, 1390591
0,5,2014020303517.28, 201960, 1201574
39.79,5.3,20140206023212.76, 383856, 1422561
48.4,5,20140206203226.61, 244864, 1252051
48.39,5,20140208021832.85, 373105, 1412810
421.47,5.2,20140210173749.71, 281352, 1402044
29,5,2014021018380.71, 394154, 1433816
18,5,20140210190355.03, 394029, 1434188
90.71,5.3,20140211041438.55, 341168, 1400988
12,5.5,20140223135418.83, 432203, 1473885
115.73,6.4,20140303051122.9, 272297, 1272370
46.69,5,20140303112731.25, 261850, 1272092
36,5,2014030414493.12, 305881, 1413274
78.04,6.2,20140314020650.86, 334150, 1315348
519.78,5.4,20140314081256.49, 270851, 1402785
512,5.5,20140315012859.49, 252356, 1412948
33,5.1,20140317180248.94, 365467, 1412819
21.2,5.4,20140317221255.98, 235823, 1222516
20.54,6,20140319211925.94, 235621, 1221695
433.51,5.3,20140322231846.43, 292151, 1394921
66,5,20140326001815.26, 292398, 1414617
77,5.3,20140326174942.41, 280782, 1313631
53,5.3,20140329105357.62, 362225, 1414884
64.44,5.5,20140403082248.03, 391022, 1414589
33.67,5.3,20140405101618.13, 391139, 1422524
354,5,20140405121921.05, 461821, 1480531
30,5.1,20140417031720.44, 371913, 1420722
32.85,5,20140417234359.82, 373116, 1420503
0,5.2,2014042719037.98, 242261, 1443115
48,5.6,20140502181522.02, 375639, 1440804
106.81,6,20140503195714, 223450, 1442241
156.08,6,20140505051825.42, 345719, 1392886
97.16,5.2,20140513012721.28, 202898, 1455101
146.95,5.2,20140518125637.13, 242685, 1412860
25.06,5.7,20140521092112.69, 234142, 1212803
30,5,20140527221530.04, 444850, 1494447
50,5,2014052801129.35, 323575, 1404818
23,5.1,20140530123129.49, 245396, 1231919
10.91,5.5,20140530171035.22, 245613, 1231672
47,5.2,20140530203820.93, 224217, 1451511
67.31,5,20140608142429.66, 390716, 1414518
93.9,5.5,20140615023142.15, 392377, 1410646
36.73,5.7,20140616031913.3, 363703, 1414821
51.85,5.8,20140616051450.69, 370432, 1410981
120.75,5.3,20140617024223.22, 340001, 1394913
37.82,5.2,20140618114710.46, 241729, 1251225
175.39,5.3,20140628073721.84, 232819, 1420117
139.36,6.4,20140629145632.55, 243109, 1422687
539.45,6.2,20140701045531.56, 281896, 1391069
30,5,2014070113169.84, 443132, 1491163
49.07,5.9,2014070507424.63, 394055, 1420816
3.23,5.6,20140708180524.29, 423899, 1411602
122.17,5.3,20140711221144.78, 261879, 1255132
33,7,2014071204220.44, 370300, 1421925
17.29,5,20140712045910.72, 365361, 1422317
3.33,5,20140717151153.41, 222478, 1213177
30,6.4,20140721033247.7, 443612, 1485087
5.18,5.2,20140803023458.94, 280645, 1280466
12.72,5.6,2014080313062.03, 280668, 1280523
18.99,5.2,20140809112842.16, 275239, 1431073
76,5.1,20140810080229.54, 262455, 1433492
50.56,6.1,20140810124318.15, 410804, 1421674
5.04,5.5,20140815020946.92, 280362, 1280885
309.27,5.1,2014082021517.49, 214921, 1430618
327.24,5.3,20140821043823.27, 331684, 1382495
42,5.4,20140827134858.76, 410251, 1431147
158.77,5,20140828115817.52, 235619, 1414389
18.18,6,20140829041435.51, 320847, 1320873
28.03,5,2014082916355.45, 365269, 1412124
439.12,5.1,20140830085444.41, 295404, 1391319
7.14,5.1,20140903162418.94, 365242, 1393135
23.76,5.1,20140905162142.55, 255763, 1253126
18.15,5,2014090708337.69, 240387, 1225383
273.5,5.2,20140907121815.87, 225899, 1414796
427,5.2,20140911163025.2, 272322, 1404189
129.32,5.4,20140912164726.89, 222257, 1440405
46.51,5.6,20140916122831.55, 360562, 1395184
50.25,5.2,20140918081855.2, 244965, 1252373
490.98,5.5,2014092202323.94, 280061, 1395242
507,5.5,20140922023333.29, 275621, 1395944
50.76,5.1,20140924214546.6, 373212, 1412407
50.92,5.1,20140924223056.55, 373211, 1412359
31,5.3,20140928101530.26, 252213, 1403373
15,5.1,20140930014417.32, 214181, 1211492
28.34,5.7,20141003095730.07, 400992, 1423768
30,5,2014101016336.09, 441990, 1491488
36,6.1,20141011113546.45, 405713, 1431468
34,5.6,20141011142035.55, 405528, 1431744
35,5,20141015030844.2, 405195, 1432382
45.59,5.1,20141015075210.83, 261733, 1272160
30,5,20141015160645.28, 441760, 1492271
9,5.7,2014101608533.17, 320703, 1404918
26.1,5.3,20141018024127.87, 293929, 1282249
50.56,5.6,20141022091517.41, 272654, 1283418
485.13,5,20141029075034.12, 272353, 1405159
39.86,5.2,20141108085421.29, 374853, 1421888
0,5.3,20141118191840.59, 205326, 1212552
13.35,5,20141118230617.16, 245908, 1233410
46,5.3,20141120024621.88, 245281, 1220027
45.91,5.5,20141120105143.13, 372029, 1413473
0,5.5,20141121122912.62, 204807, 1201895
4.59,6.7,20141122220817.9, 364157, 1375346
31,5.1,20141123223452.84, 393639, 1433409
30,5,20141125101637.5, 444137, 1490951
0,5,20141130003615.4, 200941, 1212302
20,5,20141205213549.38, 305969, 1420605
30,5.2,20141207235154.66, 444460, 1493340
249.99,6.1,20141211060340.38, 252642, 1222721
30,5.2,20141212213149.42, 444501, 1493009
45.62,5.3,20141219134740.81, 424374, 1453139
174.08,5.1,20141220144716, 232825, 1421204
44.4,6,20141220182957.87, 372552, 1413636
52,5,2014122113417.23, 294457, 1413780
35.79,5.6,2014122508065.34, 371353, 1413881
30,5.3,2014122620176.61, 443575, 1492091
166.3,5.2,20141229023916.64, 235646, 1412563
345.44,5.2,20090102164249.39, 324510, 1382832
45,5,20090106085253.55, 373540, 1425810
19,5,20090114034543.14, 200000, 1470558
0,5,20090115183434.95, 313121, 1420090
82,5.5,20090123213816.33, 204849, 1214555
50.42,5.1,20090124113857.7, 244676, 1254441
47.03,5.8,20090201065151.89, 364302, 1411676
33.48,5.2,20090201183245.81, 375225, 1422992
49,5.2,20090209101753.34, 212598, 1455442
36,5.9,20090215182432.25, 401501, 1422541
9.46,5.2,2009021806477.06, 353972, 1361887
73.26,5.2,20090221091255.92, 285265, 1305349
64,5,20090222225015.01, 242660, 1270362
33.74,5.4,2009022223249.91, 414288, 1441303
112.87,5.3,20090228093555.09, 423504, 1421130
39.07,5.4,2009030723334.71, 414772, 1434935
475.11,5.3,2009031318071.54, 430639, 1343927
